MovieID,Title,Title_Clean,Year,Genre_Count,Genres,Language,Country,Total Views,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6
238,Far From Home: The Adventures of Yellow Dog (1995),Far From Home: The Adventures of Yellow Dog,1995.0,2,Adventure|Children's,German,Canada,59607,Adventure,Children's,,,,
239,"Goofy Movie, A (1995)","Goofy Movie, A",1995.0,4,Animation|Children's|Comedy|Romance,English,Canada,35812,Animation,Children's,Comedy,Romance,,
240,Hideaway (1995),Hideaway,1995.0,1,Thriller,Spanish,France,55161,Thriller,,,,,
241,Fluke (1995),Fluke,1995.0,2,Children's|Drama,German,India,92416,Children's,Drama,,,,
242,Farinelli: il castrato (1994),Farinelli: il castrato,1994.0,2,Drama|Musical,Spanish,UK,31093,Drama,Musical,,,,
243,Gordy (1995),Gordy,1995.0,1,Comedy,German,Italy,98151,Comedy,,,,,
244,Gumby: The Movie (1995),Gumby: The Movie,1995.0,2,Animation|Children's,Italian,Italy,9911,Animation,Children's,,,,
245,"Glass Shield, The (1994)","Glass Shield, The",1994.0,2,Crime|Drama,Spanish,Italy,91986,Crime,Drama,,,,
246,Hoop Dreams (1994),Hoop Dreams,1994.0,1,Documentary,Spanish,France,98198,Documentary,,,,,
247,Heavenly Creatures (1994),Heavenly Creatures,1994.0,4,Drama|Fantasy|Romance|Thriller,French,Italy,40411,Drama,Fantasy,Romance,Thriller,,
248,Houseguest (1994),Houseguest,1994.0,1,Comedy,German,Canada,24450,Comedy,,,,,
249,Immortal Beloved (1994),Immortal Beloved,1994.0,2,Drama|Romance,French,Italy,87844,Drama,Romance,,,,
250,Heavyweights (1994),Heavyweights,1994.0,2,Children's|Comedy,Italian,France,39801,Children's,Comedy,,,,
251,"Hunted, The (1995)","Hunted, The",1995.0,1,Action,English,Canada,61079,Action,,,,,
252,I.Q. (1994),I.Q.,1994.0,2,Comedy|Romance,French,France,19711,Comedy,Romance,,,,
253,Interview with the Vampire (1994),Interview with the Vampire,1994.0,2,Drama|Horror,German,France,59952,Drama,Horror,,,,
254,Jefferson in Paris (1995),Jefferson in Paris,1995.0,1,Drama,English,France,58062,Drama,,,,,
255,"Jerky Boys, The (1994)","Jerky Boys, The",1994.0,1,Comedy,English,UK,53835,Comedy,,,,,
256,Junior (1994),Junior,1994.0,2,Comedy|Sci-Fi,Italian,USA,50374,Comedy,Sci-Fi,,,,
257,Just Cause (1995),Just Cause,1995.0,2,Mystery|Thriller,Italian,France,39610,Mystery,Thriller,,,,
258,"Kid in King Arthur's Court, A (1995)","Kid in King Arthur's Court, A",1995.0,5,Adventure|Children's|Comedy|Fantasy|Romance,French,USA,81252,Adventure,Children's,Comedy,Fantasy,Romance,
259,Kiss of Death (1995),Kiss of Death,1995.0,3,Crime|Drama|Thriller,Italian,France,72724,Crime,Drama,Thriller,,,
260,Star Wars: Episode IV - A New Hope (1977),Star Wars: Episode IV - A New Hope,1977.0,4,Action|Adventure|Fantasy|Sci-Fi,Spanish,France,6999,Action,Adventure,Fantasy,Sci-Fi,,
261,Little Women (1994),Little Women,1994.0,1,Drama,French,Italy,33536,Drama,,,,,
262,"Little Princess, A (1995)","Little Princess, A",1995.0,2,Children's|Drama,Italian,Italy,81269,Children's,Drama,,,,
263,Ladybird Ladybird (1994),Ladybird Ladybird,1994.0,1,Drama,Spanish,France,7920,Drama,,,,,
264,"Enfer, L' (1994)","Enfer, L'",1994.0,1,Drama,German,France,35437,Drama,,,,,
265,Like Water for Chocolate (Como agua para chocolate) (1992),Like Water for Chocolate (Como agua para chocolate),1992.0,2,Drama|Romance,Spanish,India,28554,Drama,Romance,,,,
266,Legends of the Fall (1994),Legends of the Fall,1994.0,4,Drama|Romance|War|Western,English,France,86890,Drama,Romance,War,Western,,
267,Major Payne (1994),Major Payne,1994.0,1,Comedy,French,UK,28606,Comedy,,,,,
268,Little Odessa (1994),Little Odessa,1994.0,1,Drama,Italian,Italy,68264,Drama,,,,,
269,My Crazy Life (Mi vida loca) (1993),My Crazy Life (Mi vida loca),1993.0,1,Drama,Italian,Italy,99707,Drama,,,,,
270,Love Affair (1994),Love Affair,1994.0,2,Drama|Romance,French,Canada,14485,Drama,Romance,,,,
271,Losing Isaiah (1995),Losing Isaiah,1995.0,1,Drama,English,Canada,52290,Drama,,,,,
272,"Madness of King George, The (1994)","Madness of King George, The",1994.0,1,Drama,German,Italy,35569,Drama,,,,,
273,Mary Shelley's Frankenstein (1994),Mary Shelley's Frankenstein,1994.0,2,Drama|Horror,French,France,20504,Drama,Horror,,,,
274,Man of the House (1995),Man of the House,1995.0,1,Comedy,Italian,UK,44241,Comedy,,,,,
275,Mixed Nuts (1994),Mixed Nuts,1994.0,1,Comedy,French,India,89459,Comedy,,,,,
276,Milk Money (1994),Milk Money,1994.0,2,Comedy|Romance,Italian,Canada,29952,Comedy,Romance,,,,
277,Miracle on 34th Street (1994),Miracle on 34th Street,1994.0,1,Drama,English,Canada,15802,Drama,,,,,
278,Miami Rhapsody (1995),Miami Rhapsody,1995.0,1,Comedy,Italian,USA,44822,Comedy,,,,,
279,My Family (1995),My Family,1995.0,1,Drama,Spanish,France,61917,Drama,,,,,
280,Murder in the First (1995),Murder in the First,1995.0,2,Drama|Thriller,French,Italy,20830,Drama,Thriller,,,,
281,Nobody's Fool (1994),Nobody's Fool,1994.0,1,Drama,English,USA,19780,Drama,,,,,
282,Nell (1994),Nell,1994.0,1,Drama,Spanish,India,56967,Drama,,,,,
283,New Jersey Drive (1995),New Jersey Drive,1995.0,2,Crime|Drama,French,India,15267,Crime,Drama,,,,
284,New York Cop (1996),New York Cop,1996.0,2,Action|Crime,Spanish,Canada,43512,Action,Crime,,,,
285,Beyond Bedlam (1993),Beyond Bedlam,1993.0,2,Drama|Horror,Spanish,France,17852,Drama,Horror,,,,
286,Nemesis 2: Nebula (1995),Nemesis 2: Nebula,1995.0,3,Action|Sci-Fi|Thriller,Spanish,UK,22777,Action,Sci-Fi,Thriller,,,
287,Nina Takes a Lover (1994),Nina Takes a Lover,1994.0,2,Comedy|Romance,Spanish,UK,53849,Comedy,Romance,,,,
288,Natural Born Killers (1994),Natural Born Killers,1994.0,2,Action|Thriller,German,India,71580,Action,Thriller,,,,
289,Only You (1994),Only You,1994.0,2,Comedy|Romance,German,USA,11883,Comedy,Romance,,,,
290,Once Were Warriors (1994),Once Were Warriors,1994.0,2,Crime|Drama,Italian,USA,77184,Crime,Drama,,,,
291,Poison Ivy II (1995),Poison Ivy II,1995.0,1,Thriller,English,UK,51429,Thriller,,,,,
292,Outbreak (1995),Outbreak,1995.0,3,Action|Drama|Thriller,French,France,14801,Action,Drama,Thriller,,,
293,"Professional, The (a.k.a. Leon: The Professional) (1994)","Professional, The (a.k.a. Leon: The Professional)",1994.0,4,Crime|Drama|Romance|Thriller,Italian,France,86482,Crime,Drama,Romance,Thriller,,
294,"Perez Family, The (1995)","Perez Family, The",1995.0,2,Comedy|Romance,Italian,Italy,99511,Comedy,Romance,,,,
295,"Pyromaniac's Love Story, A (1995)","Pyromaniac's Love Story, A",1995.0,2,Comedy|Romance,German,India,54435,Comedy,Romance,,,,
296,Pulp Fiction (1994),Pulp Fiction,1994.0,2,Crime|Drama,German,UK,88088,Crime,Drama,,,,
297,Panther (1995),Panther,1995.0,1,Drama,German,France,95668,Drama,,,,,
298,Pushing Hands (1992),Pushing Hands,1992.0,1,Comedy,German,UK,69031,Comedy,,,,,
299,Priest (1994),Priest,1994.0,1,Drama,German,UK,36275,Drama,,,,,
300,Quiz Show (1994),Quiz Show,1994.0,1,Drama,Spanish,Italy,1998,Drama,,,,,
301,Picture Bride (1995),Picture Bride,1995.0,2,Drama|Romance,German,India,27468,Drama,Romance,,,,
302,Queen Margot (La Reine Margot) (1994),Queen Margot (La Reine Margot),1994.0,2,Drama|Romance,Italian,USA,59757,Drama,Romance,,,,
303,"Quick and the Dead, The (1995)","Quick and the Dead, The",1995.0,3,Action|Adventure|Western,German,France,83192,Action,Adventure,Western,,,
304,Roommates (1995),Roommates,1995.0,2,Comedy|Drama,German,India,86279,Comedy,Drama,,,,
305,Ready to Wear (Pret-A-Porter) (1994),Ready to Wear (Pret-A-Porter),1994.0,1,Comedy,Italian,UK,53105,Comedy,,,,,
306,Three Colors: Red (1994),Three Colors: Red,1994.0,1,Drama,English,USA,92912,Drama,,,,,
307,Three Colors: Blue (1993),Three Colors: Blue,1993.0,1,Drama,English,India,27548,Drama,,,,,
308,Three Colors: White (1994),Three Colors: White,1994.0,1,Drama,Italian,France,84468,Drama,,,,,
309,"Red Firecracker, Green Firecracker (1994)","Red Firecracker, Green Firecracker",1994.0,1,Drama,German,France,72056,Drama,,,,,
310,Rent-a-Kid (1995),Rent-a-Kid,1995.0,1,Comedy,German,UK,52788,Comedy,,,,,
311,Relative Fear (1994),Relative Fear,1994.0,2,Horror|Thriller,German,UK,83795,Horror,Thriller,,,,
312,Stuart Saves His Family (1995),Stuart Saves His Family,1995.0,1,Comedy,Spanish,UK,54560,Comedy,,,,,
313,"Swan Princess, The (1994)","Swan Princess, The",1994.0,2,Animation|Children's,French,Italy,43464,Animation,Children's,,,,
314,"Secret of Roan Inish, The (1994)","Secret of Roan Inish, The",1994.0,1,Drama,French,Italy,83478,Drama,,,,,
315,"Specialist, The (1994)","Specialist, The",1994.0,1,Action,Italian,India,56926,Action,,,,,
316,Stargate (1994),Stargate,1994.0,3,Action|Adventure|Sci-Fi,French,UK,29129,Action,Adventure,Sci-Fi,,,
317,"Santa Clause, The (1994)","Santa Clause, The",1994.0,3,Children's|Comedy|Fantasy,German,USA,17195,Children's,Comedy,Fantasy,,,
318,"Shawshank Redemption, The (1994)","Shawshank Redemption, The",1994.0,1,Drama,French,France,35083,Drama,,,,,
319,Shallow Grave (1994),Shallow Grave,1994.0,1,Thriller,French,India,34330,Thriller,,,,,
320,Suture (1993),Suture,1993.0,2,Film-Noir|Thriller,English,India,18193,Film-Noir,Thriller,,,,
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Strawberry and Chocolate (Fresa y chocolate),1993.0,1,Drama,English,France,12085,Drama,,,,,
322,Swimming with Sharks (1995),Swimming with Sharks,1995.0,2,Comedy|Drama,English,Canada,14423,Comedy,Drama,,,,
324,"Sum of Us, The (1994)","Sum of Us, The",1994.0,1,Comedy,German,Canada,36898,Comedy,,,,,
325,National Lampoon's Senior Trip (1995),National Lampoon's Senior Trip,1995.0,1,Comedy,German,France,25430,Comedy,,,,,
326,To Live (Huozhe) (1994),To Live (Huozhe),1994.0,1,Drama,English,UK,56751,Drama,,,,,
327,Tank Girl (1995),Tank Girl,1995.0,4,Action|Comedy|Musical|Sci-Fi,Italian,India,18245,Action,Comedy,Musical,Sci-Fi,,
328,Tales From the Crypt Presents: Demon Knight (1995),Tales From the Crypt Presents: Demon Knight,1995.0,1,Horror,French,India,54921,Horror,,,,,
329,Star Trek: Generations (1994),Star Trek: Generations,1994.0,3,Action|Adventure|Sci-Fi,German,India,52595,Action,Adventure,Sci-Fi,,,
330,Tales from the Hood (1995),Tales from the Hood,1995.0,2,Comedy|Horror,Spanish,UK,79725,Comedy,Horror,,,,
331,Tom & Viv (1994),Tom & Viv,1994.0,1,Drama,German,Canada,17297,Drama,,,,,
332,Village of the Damned (1995),Village of the Damned,1995.0,2,Horror|Sci-Fi,Italian,Canada,29471,Horror,Sci-Fi,,,,
333,Tommy Boy (1995),Tommy Boy,1995.0,1,Comedy,English,France,37402,Comedy,,,,,
334,Vanya on 42nd Street (1994),Vanya on 42nd Street,1994.0,1,Drama,German,Canada,83671,Drama,,,,,
335,"Underneath, The (1995)","Underneath, The",1995.0,2,Mystery|Thriller,French,France,44792,Mystery,Thriller,,,,
336,"Walking Dead, The (1995)","Walking Dead, The",1995.0,2,Drama|War,French,Canada,25357,Drama,War,,,,
337,What's Eating Gilbert Grape (1993),What's Eating Gilbert Grape,1993.0,1,Drama,German,Canada,24279,Drama,,,,,
338,Virtuosity (1995),Virtuosity,1995.0,2,Sci-Fi|Thriller,German,USA,73889,Sci-Fi,Thriller,,,,
339,While You Were Sleeping (1995),While You Were Sleeping,1995.0,2,Comedy|Romance,Spanish,USA,70377,Comedy,Romance,,,,
340,"War, The (1994)","War, The",1994.0,2,Adventure|Drama,German,UK,78733,Adventure,Drama,,,,
341,Double Happiness (1994),Double Happiness,1994.0,1,Drama,Italian,Canada,34138,Drama,,,,,
342,Muriel's Wedding (1994),Muriel's Wedding,1994.0,2,Comedy|Romance,French,UK,32993,Comedy,Romance,,,,
343,"Baby-Sitters Club, The (1995)","Baby-Sitters Club, The",1995.0,1,Children's,English,Canada,79408,Children's,,,,,
344,Ace Ventura: Pet Detective (1994),Ace Ventura: Pet Detective,1994.0,1,Comedy,English,USA,20004,Comedy,,,,,
345,"Adventures of Priscilla, Queen of the Desert, The (1994)","Adventures of Priscilla, Queen of the Desert, The",1994.0,2,Comedy|Drama,Spanish,UK,45243,Comedy,Drama,,,,
346,Backbeat (1993),Backbeat,1993.0,2,Drama|Musical,French,India,29320,Drama,Musical,,,,
347,Bitter Moon (1992),Bitter Moon,1992.0,1,Drama,English,UK,59986,Drama,,,,,
348,Bullets Over Broadway (1994),Bullets Over Broadway,1994.0,1,Comedy,Spanish,Italy,46449,Comedy,,,,,
349,Clear and Present Danger (1994),Clear and Present Danger,1994.0,3,Action|Adventure|Thriller,Spanish,France,94911,Action,Adventure,Thriller,,,
350,"Client, The (1994)","Client, The",1994.0,3,Drama|Mystery|Thriller,French,USA,14307,Drama,Mystery,Thriller,,,
351,"Corrina, Corrina (1994)","Corrina, Corrina",1994.0,3,Comedy|Drama|Romance,French,India,59355,Comedy,Drama,Romance,,,
352,Crooklyn (1994),Crooklyn,1994.0,1,Comedy,French,Italy,45284,Comedy,,,,,
353,"Crow, The (1994)","Crow, The",1994.0,3,Action|Romance|Thriller,French,USA,27749,Action,Romance,Thriller,,,
354,Cobb (1994),Cobb,1994.0,1,Drama,English,UK,49764,Drama,,,,,
355,"Flintstones, The (1994)","Flintstones, The",1994.0,2,Children's|Comedy,French,Canada,86436,Children's,Comedy,,,,
356,Forrest Gump (1994),Forrest Gump,1994.0,3,Comedy|Romance|War,English,France,65238,Comedy,Romance,War,,,
357,Four Weddings and a Funeral (1994),Four Weddings and a Funeral,1994.0,2,Comedy|Romance,Spanish,Canada,65106,Comedy,Romance,,,,
358,Higher Learning (1995),Higher Learning,1995.0,1,Drama,French,Italy,63449,Drama,,,,,
359,I Like It Like That (1994),I Like It Like That,1994.0,3,Comedy|Drama|Romance,Italian,USA,7886,Comedy,Drama,Romance,,,
360,I Love Trouble (1994),I Love Trouble,1994.0,2,Action|Comedy,German,France,80037,Action,Comedy,,,,
361,It Could Happen to You (1994),It Could Happen to You,1994.0,2,Drama|Romance,Italian,Italy,24871,Drama,Romance,,,,
362,"Jungle Book, The (1994)","Jungle Book, The",1994.0,3,Adventure|Children's|Romance,English,Canada,9482,Adventure,Children's,Romance,,,
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)","Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder)",1993.0,1,Documentary,Italian,USA,78850,Documentary,,,,,
364,"Lion King, The (1994)","Lion King, The",1994.0,3,Animation|Children's|Musical,Spanish,Italy,61596,Animation,Children's,Musical,,,
365,Little Buddha (1993),Little Buddha,1993.0,1,Drama,French,Italy,76112,Drama,,,,,
366,Wes Craven's New Nightmare (1994),Wes Craven's New Nightmare,1994.0,1,Horror,French,India,61011,Horror,,,,,
367,"Mask, The (1994)","Mask, The",1994.0,3,Comedy|Crime|Fantasy,German,France,95885,Comedy,Crime,Fantasy,,,
368,Maverick (1994),Maverick,1994.0,3,Action|Comedy|Western,French,Canada,90339,Action,Comedy,Western,,,
369,Mrs. Parker and the Vicious Circle (1994),Mrs. Parker and the Vicious Circle,1994.0,1,Drama,Spanish,Italy,59692,Drama,,,,,
370,Naked Gun 33 1/3: The Final Insult (1994),Naked Gun 33 1/3: The Final Insult,1994.0,1,Comedy,German,France,12174,Comedy,,,,,
371,"Paper, The (1994)","Paper, The",1994.0,2,Comedy|Drama,Italian,India,32701,Comedy,Drama,,,,
372,Reality Bites (1994),Reality Bites,1994.0,2,Comedy|Drama,Spanish,USA,25266,Comedy,Drama,,,,
373,Red Rock West (1992),Red Rock West,1992.0,1,Thriller,French,Italy,68634,Thriller,,,,,
374,Richie Rich (1994),Richie Rich,1994.0,2,Children's|Comedy,Spanish,USA,61033,Children's,Comedy,,,,
375,Safe Passage (1994),Safe Passage,1994.0,1,Drama,German,France,58036,Drama,,,,,
376,"River Wild, The (1994)","River Wild, The",1994.0,2,Action|Thriller,German,Canada,60836,Action,Thriller,,,,
377,Speed (1994),Speed,1994.0,3,Action|Romance|Thriller,Italian,India,60013,Action,Romance,Thriller,,,
378,Speechless (1994),Speechless,1994.0,2,Comedy|Romance,Spanish,Italy,12950,Comedy,Romance,,,,
379,Timecop (1994),Timecop,1994.0,2,Action|Sci-Fi,Italian,Italy,13074,Action,Sci-Fi,,,,
380,True Lies (1994),True Lies,1994.0,4,Action|Adventure|Comedy|Romance,Italian,France,99971,Action,Adventure,Comedy,Romance,,
381,When a Man Loves a Woman (1994),When a Man Loves a Woman,1994.0,1,Drama,Italian,France,6294,Drama,,,,,
382,Wolf (1994),Wolf,1994.0,2,Drama|Horror,French,Italy,19239,Drama,Horror,,,,
383,Wyatt Earp (1994),Wyatt Earp,1994.0,1,Western,French,UK,75291,Western,,,,,
384,Bad Company (1995),Bad Company,1995.0,1,Action,English,Canada,91941,Action,,,,,
385,"Man of No Importance, A (1994)","Man of No Importance, A",1994.0,1,Drama,German,Italy,73582,Drama,,,,,
386,S.F.W. (1994),S.F.W.,1994.0,1,Drama,Spanish,USA,65099,Drama,,,,,
387,"Low Down Dirty Shame, A (1994)","Low Down Dirty Shame, A",1994.0,2,Action|Comedy,German,UK,99007,Action,Comedy,,,,
388,Boys Life (1995),Boys Life,1995.0,1,Drama,French,Italy,59875,Drama,,,,,
389,"Colonel Chabert, Le (1994)","Colonel Chabert, Le",1994.0,3,Drama|Romance|War,Italian,USA,25467,Drama,Romance,War,,,
390,Faster Pussycat! Kill! Kill! (1965),Faster Pussycat! Kill! Kill!,1965.0,3,Action|Comedy|Drama,German,India,9353,Action,Comedy,Drama,,,
391,Jason's Lyric (1994),Jason's Lyric,1994.0,2,Crime|Drama,Italian,UK,7223,Crime,Drama,,,,
392,"Secret Adventures of Tom Thumb, The (1993)","Secret Adventures of Tom Thumb, The",1993.0,2,Adventure|Children's,German,India,41133,Adventure,Children's,,,,
393,Street Fighter (1994),Street Fighter,1994.0,1,Action,Italian,Italy,67143,Action,,,,,
394,Coldblooded (1995),Coldblooded,1995.0,1,Action,German,UK,8536,Action,,,,,
395,Desert Winds (1995),Desert Winds,1995.0,1,Drama,French,India,31017,Drama,,,,,
396,Fall Time (1995),Fall Time,1995.0,1,Drama,English,France,80205,Drama,,,,,
397,"Fear, The (1995)","Fear, The",1995.0,1,Horror,French,India,25566,Horror,,,,,
398,Frank and Ollie (1995),Frank and Ollie,1995.0,1,Documentary,Italian,UK,66939,Documentary,,,,,
399,Girl in the Cadillac (1995),Girl in the Cadillac,1995.0,1,Drama,French,Italy,87192,Drama,,,,,
400,Homage (1995),Homage,1995.0,1,Drama,Italian,France,50584,Drama,,,,,
401,Mirage (1995),Mirage,1995.0,2,Action|Thriller,Italian,Italy,38832,Action,Thriller,,,,
402,Open Season (1996),Open Season,1996.0,1,Comedy,Italian,UK,48120,Comedy,,,,,
403,Two Crimes (1995),Two Crimes,1995.0,3,Comedy|Crime|Drama,French,India,40386,Comedy,Crime,Drama,,,
404,Brother Minister: The Assassination of Malcolm X (1994),Brother Minister: The Assassination of Malcolm X,1994.0,1,Documentary,English,USA,68778,Documentary,,,,,
405,Highlander III: The Sorcerer (1994),Highlander III: The Sorcerer,1994.0,2,Action|Sci-Fi,Italian,Canada,11670,Action,Sci-Fi,,,,
406,Federal Hill (1994),Federal Hill,1994.0,1,Drama,English,USA,90895,Drama,,,,,
407,In the Mouth of Madness (1995),In the Mouth of Madness,1995.0,2,Horror|Thriller,French,Italy,92608,Horror,Thriller,,,,
408,8 Seconds (1994),8 Seconds,1994.0,1,Drama,French,India,28007,Drama,,,,,
409,Above the Rim (1994),Above the Rim,1994.0,1,Drama,French,UK,72848,Drama,,,,,
410,Addams Family Values (1993),Addams Family Values,1993.0,1,Comedy,French,Canada,86896,Comedy,,,,,
411,You So Crazy (1994),You So Crazy,1994.0,1,Comedy,German,USA,10780,Comedy,,,,,
412,"Age of Innocence, The (1993)","Age of Innocence, The",1993.0,1,Drama,Spanish,India,13946,Drama,,,,,
413,Airheads (1994),Airheads,1994.0,1,Comedy,German,India,83741,Comedy,,,,,
414,"Air Up There, The (1994)","Air Up There, The",1994.0,1,Comedy,Spanish,India,80164,Comedy,,,,,
415,Another Stakeout (1993),Another Stakeout,1993.0,2,Comedy|Thriller,German,Canada,20255,Comedy,Thriller,,,,
416,Bad Girls (1994),Bad Girls,1994.0,1,Western,German,France,47631,Western,,,,,
417,Barcelona (1994),Barcelona,1994.0,2,Comedy|Romance,French,USA,62459,Comedy,Romance,,,,
418,Being Human (1993),Being Human,1993.0,1,Drama,English,Canada,29914,Drama,,,,,
419,"Beverly Hillbillies, The (1993)","Beverly Hillbillies, The",1993.0,1,Comedy,English,France,58720,Comedy,,,,,
420,Beverly Hills Cop III (1994),Beverly Hills Cop III,1994.0,2,Action|Comedy,Italian,France,31907,Action,Comedy,,,,
421,Black Beauty (1994),Black Beauty,1994.0,2,Adventure|Children's,French,France,3439,Adventure,Children's,,,,
422,Blink (1994),Blink,1994.0,1,Thriller,Spanish,USA,83241,Thriller,,,,,
423,Blown Away (1994),Blown Away,1994.0,2,Action|Thriller,English,Italy,29801,Action,Thriller,,,,
424,Blue Chips (1994),Blue Chips,1994.0,1,Drama,Italian,Italy,13481,Drama,,,,,
425,Blue Sky (1994),Blue Sky,1994.0,2,Drama|Romance,Italian,Italy,26663,Drama,Romance,,,,
426,Body Snatchers (1993),Body Snatchers,1993.0,3,Horror|Sci-Fi|Thriller,Italian,USA,5407,Horror,Sci-Fi,Thriller,,,
427,Boxing Helena (1993),Boxing Helena,1993.0,3,Mystery|Romance|Thriller,French,Canada,68826,Mystery,Romance,Thriller,,,
428,"Bronx Tale, A (1993)","Bronx Tale, A",1993.0,1,Drama,Spanish,France,14528,Drama,,,,,
429,Cabin Boy (1994),Cabin Boy,1994.0,1,Comedy,French,USA,66504,Comedy,,,,,
430,Calendar Girl (1993),Calendar Girl,1993.0,1,Drama,Spanish,India,69232,Drama,,,,,
431,Carlito's Way (1993),Carlito's Way,1993.0,2,Crime|Drama,English,Canada,43990,Crime,Drama,,,,
432,City Slickers II: The Legend of Curly's Gold (1994),City Slickers II: The Legend of Curly's Gold,1994.0,2,Comedy|Western,Spanish,Italy,45361,Comedy,Western,,,,
433,Clean Slate (1994),Clean Slate,1994.0,1,Comedy,French,India,40176,Comedy,,,,,
434,Cliffhanger (1993),Cliffhanger,1993.0,3,Action|Adventure|Crime,French,Canada,50242,Action,Adventure,Crime,,,
